agent, num_iperfs, port_number, original_size, transferred, received, retries, flow_completion_time, bandwidth, iter
B,4,46110,100M,100.0,89.4,5966.0,291.0,2.89
B,4,46114,100M,100.0,93.1,7485.0,279.0,3.02
B,4,46112,100M,101.0,90.9,19065.0,337.15,2.51
B,4,46112,100M,101.0,95.5,9807.0,293.0,2.89
B,4,46110,100M,100.0,86.4,14482.0,276.0,3.05
B,4,46110,100M,101.0,87.9,14814.0,107.0,7.9
B,4,46116,100M,100.0,93.1,1650.0,294.81,2.86
B,4,46112,100M,100.0,89.1,4146.0,115.0,7.33
B,4,46116,100M,100.0,92.8,4757.0,286.0,2.94
B,4,46114,100M,101.0,92.8,5175.0,310.0,2.73
B,4,46110,100M,101.0,90.2,2605.0,228.0,3.72
B,4,46114,100M,101.0,93.4,5164.0,282.01,2.99
B,4,46116,100M,101.0,88.4,16878.0,313.0,2.71
B,4,46112,100M,100.0,86.6,13179.0,159.0,5.29
B,4,46116,100M,101.0,89.7,8579.0,233.0,3.64
B,4,46114,100M,100.0,95.3,8245.0,230.0,3.65
B,4,46114,100M,101.0,90.4,10522.0,537.0,1.57
B,4,46116,100M,100.0,87.3,7005.0,279.0,3.02
B,4,46112,200M,201.0,190.0,20850.0,456.0,3.69
B,4,46110,200M,200.0,192.0,26950.0,547.56,3.07
B,4,46114,200M,200.0,187.0,20815.0,605.01,2.78
B,4,46110,200M,201.0,188.0,14327.0,677.0,2.49
B,4,46112,200M,200.0,193.0,16807.0,512.0,3.28
B,4,46116,200M,200.0,189.0,16134.0,441.0,3.81
B,4,46112,200M,200.0,199.0,29678.0,344.0,4.88
B,4,46110,200M,200.0,192.0,20987.0,483.0,3.47
B,4,46110,200M,201.0,191.0,16084.0,593.0,2.85
B,4,46112,200M,200.0,194.0,33804.0,414.0,4.06
B,4,46116,200M,201.0,188.0,19446.0,791.0,2.13
B,4,46114,200M,201.0,190.0,13172.0,435.0,3.88
B,4,46114,200M,200.0,191.0,27765.0,414.0,4.06
B,4,46110,200M,201.0,186.0,20412.0,562.0,3.0
B,4,46116,200M,201.0,188.0,9192.0,334.0,5.04
B,4,46116,200M,201.0,188.0,18561.0,571.0,2.95
B,4,46114,200M,200.0,192.0,19477.0,647.54,2.59
B,4,46114,200M,200.0,189.0,10622.0,931.02,1.8
B,4,46112,200M,200.0,192.0,11594.0,236.81,7.09
B,4,46116,200M,201.0,188.0,26951.0,501.0,3.36
B,4,46116,500M,501.0,496.0,82465.0,1216.12,3.45
B,4,46110,500M,500.0,484.0,108911.0,1562.0,2.69
B,4,46114,500M,501.0,491.0,53023.0,1576.35,2.67
B,4,46114,500M,501.0,487.0,36666.0,1771.0,2.37
B,4,46116,500M,500.0,486.0,80302.0,1320.0,3.18
B,4,46116,500M,500.0,485.0,68884.0,1201.0,3.49
B,4,46112,500M,500.0,491.0,65288.0,1070.0,3.92
B,4,46114,500M,501.0,490.0,59006.0,1445.0,2.91
B,4,46114,500M,501.0,491.0,81002.0,1582.0,2.66
B,4,46116,500M,501.0,498.0,82403.0,1313.0,3.2
B,4,46112,500M,500.0,486.0,64923.0,1784.0,2.35
B,4,46110,500M,500.0,494.0,59121.0,1369.09,3.07
B,4,46114,500M,501.0,500.0,76750.0,1406.0,2.99
B,4,46110,500M,501.0,492.0,75045.0,1218.0,3.45
B,4,46112,500M,500.0,496.0,62925.0,1276.0,3.29
B,4,46112,500M,500.0,489.0,74933.0,1489.0,2.82
B,4,46110,500M,500.0,493.0,71673.0,1330.91,3.15
B,4,46110,500M,501.0,492.0,62092.0,1629.5,2.58
B,4,46112,500M,501.0,493.0,76131.0,1280.51,3.28
B,4,46116,500M,500.0,487.0,82244.0,1473.0,2.85
B,8,46116,10M,10.3,8.29,382.0,94.0,0.9013671875
B,8,46116,10M,10.9,8.43,249.0,103.0,0.865234375
B,8,46116,10M,10.6,6.94,116.0,51.94,1.71
B,8,46118,10M,10.9,7.45,109.0,70.0,1.31
B,8,46116,10M,10.0,7.66,566.0,122.0,0.671875
B,8,46116,10M,10.3,6.37,181.0,52.0,1.65
B,8,46118,10M,10.4,6.03,407.0,127.0,0.671875
B,8,46118,10M,10.0,8.71,287.0,109.0,0.7548828125
B,8,46118,10M,10.0,7.93,285.0,104.0,0.7900390625
B,8,46118,10M,10.4,8.27,263.0,84.0,1.04
B,8,46120,10M,10.6,9.06,352.0,56.9,1.57
B,8,46110,10M,10.1,5.98,262.0,22.0,3.83
B,8,46120,10M,10.3,8.5,691.0,51.69,1.68
B,8,46110,10M,10.0,4.95,276.0,18.0,4.66
B,8,46110,10M,10.3,9.25,248.0,16.0,5.4
B,8,46120,10M,10.6,8.55,394.0,87.0,1.03
B,8,46120,10M,10.4,9.09,524.0,78.0,1.12
B,8,46110,10M,10.7,8.53,594.0,45.0,1.99
B,8,46110,10M,10.4,8.53,280.0,37.0,2.35
B,8,46120,10M,10.3,8.14,490.0,58.0,1.49
B,8,46112,10M,10.2,7.26,578.0,37.0,2.32
B,8,46122,10M,10.3,7.82,133.0,66.0,1.31
B,8,46112,10M,10.1,7.92,493.0,85.0,0.97265625
B,8,46122,10M,10.6,6.29,338.0,131.0,0.6650390625
B,8,46122,10M,10.4,9.11,262.0,105.46,0.806640625
B,8,46112,10M,10.0,8.45,271.0,86.0,0.95703125
B,8,46112,10M,10.5,7.15,411.0,21.0,4.19
B,8,46122,10M,10.3,7.84,231.0,98.01,0.861328125
B,8,46122,10M,10.1,8.34,364.0,71.0,1.2
B,8,46112,10M,10.9,4.34,0.0,16.0,5.7
B,8,46114,10M,10.1,8.76,370.0,79.0,1.07
B,8,46124,10M,10.7,8.22,330.0,100.0,0.875
B,8,46124,10M,10.1,7.61,317.0,85.0,0.970703125
B,8,46114,10M,10.1,6.72,657.0,104.0,0.7919921875
B,8,46114,10M,10.4,7.61,349.0,92.0,0.923828125
B,8,46124,10M,10.1,7.41,624.0,111.0,0.7451171875
B,8,46124,10M,10.0,8.42,352.0,100.0,0.8212890625
B,8,46114,10M,10.1,7.87,671.0,96.0,0.8623046875
B,8,46124,10M,10.5,7.76,97.0,66.0,1.33
B,8,46114,10M,10.1,8.72,362.0,66.0,1.29
B,8,46124,50M,50.9,47.1,3311.0,327.0,1.31
B,8,46114,50M,50.3,41.4,4736.0,256.0,1.65
B,8,46114,50M,50.1,44.5,3294.0,300.0,1.4
B,8,46124,50M,50.9,44.4,2183.0,384.8,1.11
B,8,46124,50M,50.1,43.7,3449.0,337.0,1.25
B,8,46114,50M,50.8,40.7,1005.0,125.0,3.41
B,8,46114,50M,50.6,40.2,1006.0,217.0,1.95
B,8,46124,50M,50.1,46.2,2128.0,339.0,1.24
B,8,46114,50M,51.2,42.2,5519.0,179.31,2.4
B,8,46124,50M,50.1,47.3,1207.0,314.0,1.34
B,8,46122,50M,50.8,43.8,4366.0,345.0,1.23
B,8,46112,50M,50.1,43.4,2851.0,146.0,2.88
B,8,46122,50M,50.3,44.8,3567.0,301.0,1.4
B,8,46112,50M,50.4,41.0,793.0,59.0,7.16
B,8,46112,50M,50.1,46.2,3216.0,324.0,1.3
B,8,46122,50M,50.4,45.0,2548.0,344.0,1.23
B,8,46122,50M,50.8,44.6,2230.0,315.0,1.35
B,8,46112,50M,50.4,45.8,1226.0,344.0,1.23
B,8,46112,50M,50.9,41.5,1167.0,121.0,3.53
B,8,46122,50M,50.0,44.1,1043.0,342.0,1.23
B,8,46110,50M,50.1,37.7,530.0,77.0,5.46
B,8,46120,50M,50.4,47.4,986.0,274.0,1.54
B,8,46110,50M,50.3,40.9,880.0,166.0,2.54
B,8,46120,50M,50.4,40.0,571.0,60.01,7.04
B,8,46120,50M,50.1,45.6,1752.0,381.0,1.1
B,8,46110,50M,50.1,48.3,2314.0,235.0,1.79
B,8,46110,50M,50.1,46.0,4400.0,400.0,1.05
B,8,46120,50M,50.9,47.0,2048.0,345.0,1.24
B,8,46120,50M,51.2,42.9,2401.0,356.0,1.21
B,8,46110,50M,50.9,39.0,2302.0,109.0,3.92
B,8,46116,50M,50.3,45.7,3536.0,406.0,1.04
B,8,46118,50M,50.4,45.9,1518.0,330.0,1.28
B,8,46116,50M,50.5,41.2,1796.0,262.0,1.62
B,8,46116,50M,50.4,46.3,2745.0,218.0,1.94
B,8,46116,50M,50.0,42.6,11990.0,196.0,2.14
B,8,46118,50M,51.1,46.7,5046.0,231.75,1.85
B,8,46118,50M,50.3,48.4,2700.0,304.0,1.39
B,8,46116,50M,50.3,47.0,1440.0,308.0,1.37
B,8,46118,50M,50.4,45.8,3030.0,292.0,1.45
B,8,46118,50M,50.7,46.9,2602.0,254.0,1.67
B,8,46122,100M,101.0,90.7,4541.0,457.0,1.85
B,8,46120,100M,101.0,90.3,7259.0,601.16,1.41
B,8,46120,100M,100.0,95.9,7581.0,623.0,1.35
B,8,46122,100M,101.0,86.8,6024.0,501.0,1.68
B,8,46122,100M,101.0,92.1,6323.0,543.0,1.56
B,8,46124,100M,100.0,84.8,9502.0,506.0,1.66
B,8,46120,100M,100.0,95.1,3122.0,298.0,2.82
B,8,46120,100M,100.0,97.1,13788.0,348.0,2.41
B,8,46122,100M,101.0,95.5,4030.0,469.61,1.8
B,8,46124,100M,101.0,96.9,3451.0,628.0,1.35
B,8,46124,100M,100.0,96.4,6837.0,504.0,1.67
B,8,46122,100M,101.0,101.0,3525.0,585.69,1.44
B,8,46124,100M,101.0,92.4,15662.0,557.0,1.52
B,8,46120,100M,100.0,84.9,6690.0,443.0,1.9
B,8,46124,100M,100.0,96.0,12396.0,591.0,1.42
B,8,46118,100M,101.0,86.8,6330.0,647.0,1.31
B,8,46118,100M,100.0,90.4,3718.0,618.0,1.36
B,8,46118,100M,100.0,93.7,2626.0,560.0,1.5
B,8,46118,100M,100.0,96.5,6191.0,602.0,1.4
B,8,46118,100M,101.0,87.9,9441.0,389.0,2.17
B,8,46110,100M,100.0,85.1,8503.0,161.0,5.21
B,8,46114,100M,100.0,91.2,1906.0,559.0,1.5
B,8,46116,100M,101.0,98.3,20661.0,555.0,1.52
B,8,46116,100M,100.0,93.7,2942.0,450.01,1.86
B,8,46114,100M,101.0,95.8,3593.0,494.0,1.71
B,8,46114,100M,100.0,92.1,13899.0,302.0,2.78
B,8,46116,100M,100.0,97.3,12597.0,449.0,1.87
B,8,46112,100M,100.0,92.2,6470.0,646.0,1.3
B,8,46116,100M,101.0,95.7,4981.0,459.0,1.84
B,8,46114,100M,100.0,95.4,3462.0,627.0,1.34
B,8,46110,100M,101.0,98.6,15702.0,311.8,2.71
B,8,46112,100M,100.0,93.1,12154.0,451.0,1.87
B,8,46112,100M,101.0,91.5,11787.0,459.96,1.84
B,8,46114,100M,101.0,91.7,5025.0,596.01,1.42
B,8,46110,100M,100.0,97.0,14641.0,601.59,1.4
B,8,46110,100M,101.0,92.6,8606.0,646.89,1.31
B,8,46112,100M,101.0,88.2,7331.0,556.0,1.53
B,8,46112,100M,100.0,88.7,6667.0,630.0,1.33
B,8,46116,100M,101.0,91.4,4090.0,556.0,1.52
B,8,46110,100M,101.0,87.9,3967.0,167.0,5.06
B,8,46114,200M,200.0,186.0,25771.0,1179.0,1.42
B,8,46116,200M,200.0,198.0,18431.0,981.07,1.71
B,8,46116,200M,201.0,190.0,27667.0,1154.0,1.46
B,8,46110,200M,200.0,188.0,31134.0,557.0,3.02
B,8,46114,200M,201.0,187.0,19026.0,1214.0,1.39
B,8,46114,200M,200.0,192.0,13000.0,822.0,2.04
B,8,46116,200M,200.0,197.0,13905.0,764.0,2.2
B,8,46116,200M,200.0,199.0,10807.0,891.72,1.88
B,8,46112,200M,200.0,195.0,18551.0,970.0,1.73
B,8,46114,200M,201.0,195.0,16529.0,1162.0,1.45
B,8,46114,200M,201.0,189.0,20782.0,1040.0,1.62
B,8,46110,200M,200.0,191.0,13970.0,622.45,2.7
B,8,46112,200M,200.0,200.0,22933.0,658.0,2.55
B,8,46112,200M,200.0,194.0,23291.0,1174.0,1.43
B,8,46110,200M,201.0,192.0,29651.0,859.0,1.96
B,8,46110,200M,201.0,193.0,17985.0,1150.0,1.47
B,8,46112,200M,201.0,192.0,10179.0,948.0,1.78
B,8,46116,200M,200.0,190.0,12954.0,1065.0,1.58
B,8,46112,200M,200.0,190.0,14628.0,892.0,1.88
B,8,46110,200M,201.0,194.0,19239.0,886.0,1.9
B,8,46118,200M,201.0,190.0,12867.0,1222.45,1.38
B,8,46118,200M,201.0,191.0,25550.0,1037.0,1.62
B,8,46118,200M,200.0,198.0,16263.0,907.72,1.85
B,8,46118,200M,200.0,187.0,30075.0,1090.0,1.54
B,8,46118,200M,201.0,193.0,28291.0,1119.9,1.51
B,8,46122,200M,200.0,197.0,16816.0,662.0,2.54
B,8,46120,200M,201.0,191.0,30854.0,1189.0,1.42
B,8,46120,200M,201.0,196.0,29434.0,1035.0,1.63
B,8,46122,200M,200.0,196.0,11665.0,1088.24,1.54
B,8,46122,200M,201.0,190.0,25888.0,1218.0,1.39
B,8,46120,200M,200.0,196.0,20643.0,999.0,1.68
B,8,46124,200M,200.0,190.0,22653.0,1180.0,1.42
B,8,46120,200M,200.0,199.0,12825.0,936.0,1.79
B,8,46122,200M,200.0,190.0,20977.0,688.0,2.44
B,8,46122,200M,200.0,196.0,22317.0,949.0,1.77
B,8,46124,200M,200.0,195.0,18406.0,627.0,2.68
B,8,46124,200M,201.0,195.0,12498.0,873.0,1.93
B,8,46120,200M,200.0,190.0,10031.0,716.0,2.34
B,8,46124,200M,200.0,198.0,18952.0,1026.58,1.64
B,8,46124,200M,201.0,197.0,30552.0,1070.87,1.57
B,8,46118,500M,501.0,497.0,38471.0,2339.0,1.8
B,8,46118,500M,501.0,490.0,58878.0,2146.0,1.96
B,8,46118,500M,500.0,497.0,56701.0,1726.0,2.43
B,8,46118,500M,500.0,494.0,59562.0,2136.0,1.96
B,8,46118,500M,501.0,489.0,83950.0,2294.0,1.83
B,8,46110,500M,None,None,None,None,None
B,8,46112,500M,500.0,487.0,70204.0,2479.0,1.69
B,8,46112,500M,500.0,485.0,59569.0,2480.0,1.69
B,8,46110,500M,500.0,494.0,52427.0,2604.0,1.61
B,8,46114,500M,500.0,500.0,56607.0,1836.6,2.29
B,8,46110,500M,500.0,486.0,59044.0,1581.0,2.65
B,8,46112,500M,501.0,488.0,39789.0,2479.0,1.7
B,8,46116,500M,None,None,None,None,None
B,8,46112,500M,500.0,495.0,40747.0,2757.0,1.52
B,8,46110,500M,501.0,489.0,79705.0,2538.23,1.65
B,8,46114,500M,501.0,488.0,61398.0,2836.0,1.48
B,8,46110,500M,501.0,490.0,68902.0,2280.1,1.84
B,8,46116,500M,500.0,494.0,53542.0,2104.0,1.99
B,8,46116,500M,501.0,499.0,63564.0,2131.28,1.97
B,8,46114,500M,501.0,491.0,42856.0,3030.0,1.39
B,8,46114,500M,501.0,498.0,31420.0,2260.0,1.86
B,8,46112,500M,500.0,497.0,52385.0,2049.0,2.05
B,8,46116,500M,500.0,486.0,59441.0,2512.0,1.67
B,8,46116,500M,500.0,500.0,74926.0,1688.17,2.48
B,8,46114,500M,500.0,488.0,49985.0,3086.0,1.36
B,8,46124,500M,501.0,496.0,56364.0,2121.0,1.98
B,8,46124,500M,500.0,499.0,31704.0,1928.64,2.18
B,8,46122,500M,501.0,501.0,65581.0,1356.65,3.1
B,8,46124,500M,501.0,493.0,52381.0,2054.0,2.05
B,8,46124,500M,501.0,487.0,66192.0,2840.0,1.48
B,8,46120,500M,501.0,494.0,35172.0,2154.0,1.95
B,8,46122,500M,501.0,496.0,38961.0,2629.0,1.6
B,8,46120,500M,501.0,489.0,65653.0,2030.0,2.07
B,8,46120,500M,501.0,487.0,55725.0,2798.0,1.5
B,8,46122,500M,500.0,488.0,60279.0,2191.0,1.92
B,8,46122,500M,None,None,None,None,None
B,8,46120,500M,501.0,494.0,46542.0,2356.0,1.78
B,8,46124,500M,None,None,None,None,None
B,8,46120,500M,500.0,497.0,50082.0,2776.1,1.51
B,8,46122,500M,501.0,499.0,50303.0,2419.4,1.74
C,2,46110,10M,10.1,7.94,0.0,9.75,8.68
C,2,46110,10M,10.8,8.49,0.0,9.82,9.26
C,2,46110,10M,10.7,7.88,0.0,10.88,8.24
C,2,46110,10M,10.6,8.65,1.0,11.89,7.49
C,2,46110,10M,10.0,7.75,0.0,10.0,8.41
C,2,46112,10M,10.5,6.51,0.0,13.0,6.75
C,2,46112,10M,10.9,7.28,0.0,12.91,7.11
C,2,46112,10M,10.1,5.74,0.0,13.0,6.5
C,2,46112,10M,10.6,6.87,0.0,12.88,6.92
C,2,46112,10M,10.2,6.55,0.0,12.0,7.16
C,2,46112,50M,50.0,42.7,2227.0,106.0,3.96
C,2,46112,50M,50.5,44.8,566.0,79.0,5.36
C,2,46112,50M,51.0,46.7,658.0,81.56,5.25
C,2,46112,50M,50.0,43.5,1348.0,130.0,3.23
C,2,46112,50M,50.6,44.7,2978.0,183.0,2.32
C,2,46110,50M,50.8,42.1,232.0,74.0,5.75
C,2,46110,50M,50.1,44.9,1205.0,123.0,3.42
C,2,46110,50M,51.2,46.3,1594.0,128.0,3.35
C,2,46110,50M,50.2,43.4,306.0,69.0,6.1
C,2,46110,50M,50.5,45.2,2459.0,180.0,2.35
C,2,46110,100M,100.0,95.4,719.0,167.0,5.04
C,2,46112,100M,101.0,88.9,1047.0,120.0,7.07
C,2,46112,100M,100.0,88.3,2031.0,98.0,8.59
C,2,46110,100M,101.0,94.7,705.0,160.0,5.3
C,2,46110,100M,100.0,88.9,3010.0,105.0,8.0
C,2,46112,100M,100.0,93.5,729.0,157.0,5.35
C,2,46112,100M,101.0,94.5,783.0,145.0,5.82
C,2,46110,100M,101.0,88.3,7160.0,107.0,7.91
C,2,46112,100M,101.0,95.2,601.0,143.0,5.93
C,2,46110,100M,101.0,91.6,1318.0,148.0,5.7
C,2,46110,200M,201.0,191.0,5341.0,341.1,4.94
C,2,46112,200M,201.0,191.0,9987.0,422.56,3.98
C,2,46112,200M,200.0,187.0,3622.0,271.0,6.2
C,2,46110,200M,201.0,190.0,8596.0,503.0,3.35
C,2,46110,200M,200.0,190.0,7718.0,390.0,4.31
C,2,46112,200M,201.0,192.0,5858.0,280.0,6.01
C,2,46112,200M,200.0,191.0,8403.0,303.0,5.54
C,2,46110,200M,201.0,188.0,4301.0,334.0,5.04
C,2,46112,200M,200.0,187.0,8363.0,425.0,3.95
C,2,46110,200M,201.0,185.0,7465.0,552.0,3.05
C,2,46112,500M,500.0,493.0,39648.0,1037.0,4.05
C,2,46110,500M,500.0,490.0,28855.0,1173.0,3.58
C,2,46110,500M,500.0,490.0,14598.0,1102.0,3.81
C,2,46112,500M,501.0,489.0,36527.0,1393.0,3.02
C,2,46112,500M,None,None,None,None,None
C,2,46110,500M,500.0,494.0,23912.0,678.0,6.19
C,2,46110,500M,500.0,488.0,24708.0,871.0,4.82
C,2,46112,500M,501.0,489.0,4931.0,642.0,6.55
C,2,46112,500M,501.0,488.0,21335.0,1248.0,3.37
C,2,46110,500M,501.0,488.0,9860.0,756.0,5.56
C,4,46112,10M,10.2,7.43,138.0,20.0,4.29
C,4,46112,10M,10.0,6.5,213.0,18.0,4.66
C,4,46112,10M,10.2,7.07,147.0,20.0,4.27
C,4,46112,10M,10.0,7.61,191.0,28.0,3.01
C,4,46112,10M,10.3,7.45,124.0,20.0,4.3
C,4,46114,10M,10.2,7.14,117.0,30.0,2.86
C,4,46114,10M,10.3,7.99,104.0,25.0,3.47
C,4,46114,10M,10.4,7.83,123.0,24.0,3.62
C,4,46114,10M,10.2,7.81,121.0,25.0,3.42
C,4,46114,10M,10.1,8.1,110.0,25.0,3.38
C,4,46116,10M,10.8,8.59,202.0,25.82,3.51
C,4,46116,10M,10.6,8.54,124.0,26.79,3.33
C,4,46116,10M,10.3,7.09,152.0,30.0,2.88
C,4,46116,10M,10.0,7.63,80.0,26.0,3.24
C,4,46116,10M,10.4,8.59,76.0,27.0,3.22
C,4,46110,10M,10.4,7.18,121.0,15.0,5.8
C,4,46110,10M,10.1,8.05,163.0,21.0,4.02
C,4,46110,10M,10.2,6.44,84.0,13.0,6.61
C,4,46110,10M,10.5,6.98,144.0,16.0,5.52
C,4,46110,10M,10.1,8.01,106.0,22.0,3.86
C,4,46110,50M,50.3,46.2,1288.0,247.0,1.71
C,4,46110,50M,50.9,45.1,1929.0,47.0,9.08
C,4,46110,50M,50.3,46.3,1680.0,229.0,1.84
C,4,46110,50M,50.3,47.8,379.0,152.0,2.77
C,4,46110,50M,50.8,46.9,697.0,153.0,2.78
C,4,46116,50M,51.1,47.7,385.0,167.95,2.55
C,4,46116,50M,50.2,46.8,891.0,210.0,2.01
C,4,46116,50M,50.0,43.6,2398.0,145.0,2.89
C,4,46116,50M,51.2,45.5,2195.0,259.95,1.65
C,4,46116,50M,50.6,47.4,917.0,262.0,1.62
C,4,46114,50M,50.0,44.2,2229.0,155.0,2.71
C,4,46114,50M,50.1,45.6,2679.0,246.0,1.71
C,4,46114,50M,50.1,47.7,508.0,160.0,2.63
C,4,46114,50M,50.8,47.1,1241.0,204.0,2.09
C,4,46114,50M,50.3,45.5,1697.0,252.0,1.68
C,4,46112,50M,50.4,46.0,1212.0,170.0,2.49
C,4,46112,50M,50.3,47.6,375.0,152.0,2.78
C,4,46112,50M,50.1,46.9,907.0,196.0,2.15
C,4,46112,50M,50.1,40.0,889.0,65.0,6.47
C,4,46112,50M,50.1,45.4,3227.0,251.0,1.67
C,4,46114,100M,101.0,95.0,1541.0,330.0,2.56
C,4,46110,100M,100.0,84.6,3753.0,213.0,3.94
C,4,46116,100M,101.0,96.8,1189.0,315.0,2.69
C,4,46116,100M,101.0,95.5,3410.0,348.3,2.43
C,4,46114,100M,100.0,90.5,3557.0,398.0,2.11
C,4,46114,100M,100.0,96.2,1178.0,307.0,2.74
C,4,46112,100M,100.0,94.4,4159.0,325.0,2.58
C,4,46116,100M,101.0,95.9,1409.0,342.0,2.48
C,4,46116,100M,100.0,88.2,1474.0,322.0,2.61
C,4,46114,100M,100.0,90.9,3196.0,381.0,2.2
C,4,46110,100M,101.0,94.4,2428.0,291.0,2.91
C,4,46112,100M,100.0,93.8,4219.0,305.0,2.75
C,4,46112,100M,101.0,96.4,884.0,256.0,3.29
C,4,46110,100M,101.0,96.5,862.0,240.0,3.52
C,4,46114,100M,101.0,94.3,2296.0,349.0,2.43
C,4,46110,100M,101.0,95.3,2882.0,349.93,2.41
C,4,46112,100M,100.0,90.7,2087.0,210.0,4.0
C,4,46116,100M,100.0,97.1,2461.0,327.0,2.57
C,4,46112,100M,101.0,93.2,1380.0,280.0,3.03
C,4,46110,100M,101.0,93.1,1807.0,348.0,2.43
C,4,46114,200M,200.0,190.0,13509.0,969.0,1.73
C,4,46116,200M,201.0,196.0,4694.0,812.0,2.07
C,4,46116,200M,200.0,194.0,4106.0,709.0,2.37
C,4,46114,200M,201.0,188.0,18748.0,630.0,2.67
C,4,46110,200M,201.0,187.0,13720.0,320.0,5.26
C,4,46114,200M,201.0,193.0,6355.0,709.0,2.38
C,4,46116,200M,200.0,190.0,16958.0,590.0,2.85
C,4,46112,200M,201.0,188.0,9838.0,784.0,2.15
C,4,46116,200M,200.0,191.0,13869.0,699.94,2.4
C,4,46114,200M,200.0,192.0,2928.0,775.0,2.17
C,4,46110,200M,200.0,193.0,12144.0,603.72,2.78
C,4,46114,200M,201.0,192.0,12671.0,866.33,1.95
C,4,46112,200M,201.0,195.0,4326.0,724.0,2.32
C,4,46112,200M,201.0,196.0,4155.0,800.0,2.1
C,4,46110,200M,201.0,186.0,12371.0,781.0,2.15
C,4,46110,200M,200.0,192.0,5894.0,636.0,2.64
C,4,46116,200M,201.0,193.0,4761.0,417.0,4.05
C,4,46112,200M,201.0,191.0,10800.0,544.0,3.09
C,4,46112,200M,200.0,194.0,24732.0,479.0,3.51
C,4,46110,200M,200.0,193.0,6912.0,660.0,2.55
C,4,46110,500M,501.0,490.0,66585.0,1853.0,2.27
C,4,46112,500M,500.0,487.0,34563.0,1928.0,2.18
C,4,46112,500M,501.0,497.0,44355.0,1653.0,2.54
C,4,46114,500M,501.0,491.0,26174.0,1853.0,2.27
C,4,46110,500M,501.0,492.0,29765.0,1686.0,2.49
C,4,46110,500M,501.0,486.0,53807.0,1141.0,3.68
C,4,46112,500M,501.0,489.0,69555.0,1489.0,2.82
C,4,46112,500M,500.0,488.0,23824.0,947.0,4.43
C,4,46116,500M,500.0,500.0,18095.0,1245.76,3.37
C,4,46110,500M,501.0,489.0,53229.0,2078.0,2.02
C,4,46110,500M,500.0,491.0,35639.0,1471.0,2.85
C,4,46114,500M,500.0,494.0,30748.0,1507.99,2.78
C,4,46116,500M,500.0,488.0,42713.0,1963.0,2.14
C,4,46116,500M,500.0,489.0,42357.0,2063.0,2.03
C,4,46114,500M,500.0,495.0,72571.0,1429.0,2.94
C,4,46114,500M,501.0,494.0,41649.0,1079.0,3.89
C,4,46116,500M,500.0,490.0,25650.0,1435.0,2.92
C,4,46112,500M,500.0,486.0,31684.0,1658.0,2.53
C,4,46116,500M,None,None,None,None,None
C,4,46114,500M,501.0,495.0,69727.0,1821.38,2.31
C,8,46110,10M,10.2,8.67,152.0,39.0,2.18
C,8,46120,10M,10.2,8.2,77.0,58.0,1.48
C,8,46120,10M,10.1,8.06,149.0,46.0,1.85
C,8,46110,10M,10.1,8.49,60.0,33.0,2.56
C,8,46110,10M,10.1,8.58,90.0,40.0,2.12
C,8,46120,10M,10.0,8.03,180.0,53.0,1.58
C,8,46120,10M,10.6,8.46,115.0,56.0,1.59
C,8,46110,10M,10.6,7.57,142.0,20.0,4.45
C,8,46120,10M,10.4,9.01,256.0,51.0,1.71
C,8,46110,10M,10.0,7.06,82.0,20.0,4.21
C,8,46116,10M,10.3,8.21,170.0,58.0,1.49
C,8,46118,10M,10.2,8.28,148.0,53.0,1.61
C,8,46118,10M,10.1,8.72,142.0,53.0,1.59
C,8,46118,10M,10.2,8.65,110.0,51.0,1.68
C,8,46118,10M,10.2,8.45,120.0,54.0,1.59
C,8,46116,10M,10.0,7.87,121.0,45.0,1.86
C,8,46116,10M,10.1,8.83,117.0,55.0,1.54
C,8,46116,10M,10.1,8.8,159.0,50.0,1.69
C,8,46118,10M,10.1,8.0,158.0,59.0,1.44
C,8,46116,10M,10.1,8.18,133.0,50.0,1.69
C,8,46124,10M,10.3,8.24,146.0,58.93,1.46
C,8,46114,10M,10.1,8.18,202.0,49.0,1.72
C,8,46124,10M,10.1,8.43,109.0,52.0,1.62
C,8,46114,10M,10.0,8.37,143.0,44.0,1.91
C,8,46114,10M,10.3,8.02,166.0,35.0,2.46
C,8,46124,10M,10.3,8.26,134.0,54.0,1.6
C,8,46124,10M,10.6,8.62,155.0,54.0,1.64
C,8,46114,10M,10.8,7.66,187.0,34.0,2.66
C,8,46114,10M,10.0,8.75,140.0,48.0,1.75
C,8,46124,10M,10.2,8.37,135.0,54.0,1.58
C,8,46122,10M,10.6,8.67,161.0,55.0,1.62
C,8,46112,10M,10.0,7.1,127.0,24.0,3.5
C,8,46112,10M,10.3,8.07,119.0,27.0,3.2
C,8,46122,10M,10.5,8.13,104.0,56.0,1.57
C,8,46122,10M,10.8,9.0,78.0,56.8,1.59
C,8,46112,10M,10.0,7.07,120.0,23.0,3.66
C,8,46112,10M,10.0,7.56,162.0,28.0,3.0
C,8,46122,10M,10.2,8.24,127.0,56.0,1.53
C,8,46112,10M,10.0,7.31,125.0,37.0,2.27
C,8,46122,10M,10.4,7.16,170.0,52.0,1.68
C,8,46112,50M,50.4,41.6,649.0,154.96,2.73
C,8,46122,50M,51.0,47.4,1024.0,483.96,0.8623046875
C,8,46122,50M,50.3,44.9,852.0,332.0,1.27
C,8,46112,50M,50.2,46.3,1440.0,354.0,1.19
