agent, num_iperfs, port_number, original_size, transfered, retries, flow_completion_time, bandwidth, iter
B2,4,46110,200M,200.0,6912.0,660.0,2.55,1
B2,4,46110,500M,501.0,66585.0,1853.0,2.27,2
B2,4,5204,500M,488.0,-1,1963.57,2.08,0
B2,4,5202,500M,486.0,-1,1658.01,2.46,4
B2,4,46112,500M,500.0,34563.0,1928.0,2.18,1
B2,4,46112,500M,501.0,44355.0,1653.0,2.54,0
B2,4,46114,500M,501.0,26174.0,1853.0,2.27,4
B2,4,5204,500M,489.0,-1,2064.39,1.99,1
B2,4,46110,500M,501.0,29765.0,1686.0,2.49,3
B2,4,5203,500M,491.0,-1,1855.68,2.22,4
B2,4,5204,500M,490.0,-1,1436.76,2.86,3
B2,4,46110,500M,501.0,53807.0,1141.0,3.68,1
B2,4,46112,500M,501.0,69555.0,1489.0,2.82,2
B2,4,5201,500M,491.0,-1,1473.42,2.79,4
B2,4,46112,500M,500.0,23824.0,947.0,4.43,3
B2,4,46116,500M,500.0,18095.0,1245.76,3.37,4
B2,4,46110,500M,501.0,53229.0,2078.0,2.02,0
B2,4,5204,500M,None,None,None,None,2
B2,4,46110,500M,500.0,35639.0,1471.0,2.85,4
B2,4,5203,500M,494.0,-1,1509.28,2.75,3
B2,4,46114,500M,500.0,30748.0,1507.99,2.78,3
B2,4,5202,500M,489.0,-1,1491.79,2.75,2
B2,4,46116,500M,500.0,42713.0,1963.0,2.14,0
B2,4,5201,500M,489.0,-1,2078.03,1.97,0
B2,4,5201,500M,486.0,-1,1143.83,3.56,1
B2,4,46116,500M,500.0,42357.0,2063.0,2.03,1
B2,4,5202,500M,488.0,-1,948.0,4.32,3
B2,4,46114,500M,500.0,72571.0,1429.0,2.94,2
B2,4,5203,500M,495.0,-1,1429.67,2.91,2
B2,4,5203,500M,494.0,-1,1079.0,3.84,0
B2,4,46114,500M,501.0,41649.0,1079.0,3.89,0
B2,4,46116,500M,500.0,25650.0,1435.0,2.92,3
B2,4,5202,500M,487.0,-1,1931.32,2.12,1
B2,4,5201,500M,492.0,-1,1688.68,2.44,3
B2,4,46112,500M,500.0,31684.0,1658.0,2.53,4
B2,4,5201,500M,490.0,-1,1854.7,2.22,2
B2,4,5202,500M,497.0,-1,1654.54,2.52,0
B2,4,46116,500M,None,None,None,None,2
B2,4,46114,500M,501.0,69727.0,1821.38,2.31,1
B2,4,5203,500M,495.0,-1,1824.16,2.28,1
B2,4,5204,500M,500.0,-1,1246.52,3.36,4
B2,8,5206,10M,9.01,-1,51.81,1.46,4
B2,8,46110,10M,10.2,152.0,39.0,2.18,1
B2,8,5205,10M,8.28,-1,54.11,1.28,0
B2,8,46120,10M,10.2,77.0,58.0,1.48,3
B2,8,5208,10M,8.62,-1,54.73,1.32,0
B2,8,5208,10M,8.37,-1,55.08,1.27,1
B2,8,46120,10M,10.1,149.0,46.0,1.85,2
B2,8,5205,10M,8.72,-1,54.01,1.35,1
B2,8,46110,10M,10.1,60.0,33.0,2.56,0
B2,8,46110,10M,10.1,90.0,40.0,2.12,2
B2,8,5205,10M,8.65,-1,52.02,1.39,3
B2,8,46120,10M,10.0,180.0,53.0,1.58,0
B2,8,5208,10M,8.43,-1,52.83,1.34,3
B2,8,5208,10M,8.26,-1,55.06,1.26,2
B2,8,46120,10M,10.6,115.0,56.0,1.59,1
B2,8,5205,10M,8.45,-1,55.11,1.29,2
B2,8,46110,10M,10.6,142.0,20.0,4.45,3
B2,8,5206,10M,8.06,-1,47.09,1.44,2
B2,8,46120,10M,10.4,256.0,51.0,1.71,4
B2,8,5206,10M,8.2,-1,58.62,1.17,3
B2,8,5206,10M,8.46,-1,57.03,1.24,1
B2,8,46110,10M,10.0,82.0,20.0,4.21,4
B2,8,5208,10M,8.24,-1,59.35,1.16,4
B2,8,5205,10M,8.0,-1,59.54,1.13,4
B2,8,5206,10M,8.03,-1,54.16,1.24,0
B2,8,46116,10M,10.3,170.0,58.0,1.49,4
B2,8,46118,10M,10.2,148.0,53.0,1.61,0
B2,8,46118,10M,10.1,142.0,53.0,1.59,1
B2,8,5203,10M,8.18,-1,50.69,1.35,4
B2,8,46118,10M,10.2,110.0,51.0,1.68,3
B2,8,46118,10M,10.2,120.0,54.0,1.59,2
B2,8,5203,10M,8.75,-1,49.03,1.5,3
B2,8,46116,10M,10.0,121.0,45.0,1.86,2
B2,8,46116,10M,10.1,117.0,55.0,1.54,3
B2,8,5203,10M,7.66,-1,35.14,1.83,2
B2,8,5203,10M,8.02,-1,36.09,1.87,0
B2,8,46116,10M,10.1,159.0,50.0,1.69,1
B2,8,46118,10M,10.1,158.0,59.0,1.44,4
B2,8,46116,10M,10.1,133.0,50.0,1.69,0
B2,8,5203,10M,8.37,-1,45.11,1.56,1
B2,8,5202,10M,7.1,-1,25.74,2.31,2
B2,8,5202,10M,8.07,-1,28.35,2.39,3
B2,8,46124,10M,10.3,146.0,58.93,1.46,4
B2,8,46114,10M,10.1,202.0,49.0,1.72,4
B2,8,5202,10M,7.07,-1,24.23,2.45,1
B2,8,5202,10M,7.56,-1,29.09,2.18,0
B2,8,5201,10M,7.06,-1,21.63,2.74,4
B2,8,46124,10M,10.1,109.0,52.0,1.62,3
B2,8,46114,10M,10.0,143.0,44.0,1.91,1
B2,8,5201,10M,8.49,-1,34.24,2.08,0
B2,8,5202,10M,7.31,-1,37.59,1.63,4
B2,8,5201,10M,8.67,-1,40.21,1.81,1
B2,8,46114,10M,10.3,166.0,35.0,2.46,0
B2,8,46124,10M,10.3,134.0,54.0,1.6,2
B2,8,46124,10M,10.6,155.0,54.0,1.64,0
B2,8,46114,10M,10.8,187.0,34.0,2.66,2
B2,8,5201,10M,7.57,-1,20.98,3.03,3
B2,8,5201,10M,8.58,-1,40.87,1.76,2
B2,8,46114,10M,10.0,140.0,48.0,1.75,3
B2,8,46124,10M,10.2,135.0,54.0,1.58,1
B2,8,46122,10M,10.6,161.0,55.0,1.62,0
B2,8,5207,10M,9.0,-1,57.55,1.31,3
B2,8,46112,10M,10.0,127.0,24.0,3.5,2
B2,8,46112,10M,10.3,119.0,27.0,3.2,3
B2,8,5207,10M,8.24,-1,56.41,1.23,2
B2,8,46122,10M,10.5,104.0,56.0,1.57,1
B2,8,5204,10M,8.21,-1,58.71,1.17,4
B2,8,46122,10M,10.8,78.0,56.8,1.59,3
B2,8,5207,10M,8.67,-1,55.77,1.3,0
B2,8,46112,10M,10.0,120.0,23.0,3.66,1
B2,8,46112,10M,10.0,162.0,28.0,3.0,0
B2,8,5207,10M,8.13,-1,57.02,1.2,1
B2,8,46122,10M,10.2,127.0,56.0,1.53,2
B2,8,5204,10M,8.8,-1,51.22,1.44,1
B2,8,46112,10M,10.0,125.0,37.0,2.27,4
B2,8,5207,10M,7.16,-1,53.01,1.13,4
B2,8,5204,10M,8.18,-1,51.26,1.34,0
B2,8,5204,10M,7.87,-1,46.45,1.42,2
B2,8,46122,10M,10.4,170.0,52.0,1.68,4
B2,8,5204,10M,8.83,-1,55.84,1.33,3
B2,8,5204,50M,46.0,-1,421.02,0.8955078125,4
B2,8,46112,50M,50.4,649.0,154.96,2.73,1
B2,8,5207,50M,47.9,-1,400.14,1.0,0
B2,8,46122,50M,51.0,1024.0,483.96,0.8623046875,3
B2,8,46122,50M,50.3,852.0,332.0,1.27,2
B2,8,5207,50M,47.0,-1,320.26,1.23,1
B2,8,46112,50M,50.2,1440.0,354.0,1.19,0
B2,8,46112,50M,50.3,609.0,250.0,1.69,2
B2,8,5207,50M,47.4,-1,484.68,0.80078125,3
B2,8,46122,50M,50.4,1178.0,399.0,1.06,0
B2,8,46122,50M,50.2,2077.0,319.0,1.32,1
B2,8,5207,50M,44.9,-1,333.12,1.13,2
B2,8,46112,50M,50.0,2075.0,403.0,1.04,3
B2,8,5204,50M,46.3,-1,333.36,1.16,2
B2,8,46122,50M,50.4,1436.0,382.0,1.11,4
B2,8,5204,50M,48.3,-1,454.93,0.869140625,3
B2,8,5204,50M,47.5,-1,271.33,1.47,1
B2,8,46112,50M,50.5,2271.0,149.0,2.84,4
B2,8,5207,50M,46.8,-1,383.6,1.02,4
B2,8,5204,50M,47.1,-1,389.01,1.02,0
B2,8,46114,50M,50.0,1111.0,419.0,1.0,4
B2,8,5202,50M,41.6,-1,156.07,2.24,1
B2,8,5202,50M,46.3,-1,354.93,1.09,0
B2,8,5201,50M,42.6,-1,304.92,1.17,4
B2,8,5202,50M,47.3,-1,251.14,1.58,2
B2,8,5202,50M,46.9,-1,404.21,0.9501953125,3
B2,8,46124,50M,50.1,1727.0,280.0,1.5,4
B2,8,5201,50M,46.7,-1,288.14,1.36,3
B2,8,46114,50M,50.2,1119.0,321.0,1.31,2
B2,8,46124,50M,50.4,864.0,412.0,1.03,0
B2,8,46124,50M,50.1,1819.0,296.0,1.42,1
B2,8,46114,50M,50.1,2389.0,420.0,1.0,3
B2,8,5201,50M,46.1,-1,258.38,1.5,2
B2,8,5201,50M,36.9,-1,50.29,6.15,0
B2,8,46114,50M,50.2,2091.0,311.0,1.35,1
B2,8,46124,50M,50.1,985.0,477.0,0.8603515625,3
B2,8,5202,50M,39.0,-1,150.1,2.18,4
B2,8,46124,50M,50.3,529.0,240.0,1.76,2
B2,8,46114,50M,50.0,1978.0,293.0,1.43,0
B2,8,5201,50M,44.7,-1,131.82,2.85,1
B2,8,46118,50M,50.2,1758.0,459.0,0.896484375,3
B2,8,46118,50M,50.1,869.0,311.0,1.35,2
B2,8,46116,50M,50.4,991.0,419.0,1.01,4
B2,8,46118,50M,50.1,988.0,402.0,1.05,0
B2,8,46118,50M,50.4,1353.0,245.0,1.73,1
B2,8,5203,50M,45.9,-1,420.76,0.89453125,4
B2,8,46116,50M,50.3,2087.0,270.0,1.56,1
B2,8,5203,50M,43.4,-1,294.93,1.23,0
B2,8,46118,50M,50.0,1441.0,402.0,1.04,4
B2,8,5203,50M,46.7,-1,312.11,1.25,1
B2,8,46116,50M,50.3,1447.0,388.0,1.09,0
B2,8,46116,50M,50.8,1074.0,332.0,1.28,2
B2,8,5203,50M,47.4,-1,421.17,0.921875,3
B2,8,5203,50M,47.9,-1,321.93,1.25,2
B2,8,46116,50M,50.3,1336.0,454.0,0.9072265625,3
B2,8,5208,50M,47.1,-1,477.71,0.80859375,3
B2,8,46120,50M,50.0,1537.0,407.0,1.03,0
B2,8,5205,50M,47.3,-1,459.84,0.841796875,3
B2,8,46110,50M,50.2,384.0,257.0,1.64,2
B2,8,46110,50M,50.4,1779.0,287.0,1.47,3
B2,8,5205,50M,48.1,-1,312.03,1.29,2
B2,8,46120,50M,50.0,1676.0,293.99,1.43,1
B2,8,5208,50M,47.7,-1,241.91,1.65,2
B2,8,5206,50M,46.7,-1,410.11,0.931640625,4
B2,8,5208,50M,47.9,-1,412.97,0.9501953125,0
B2,8,46120,50M,50.1,1215.0,474.0,0.865234375,3
B2,8,5205,50M,48.0,-1,403.6,0.9736328125,0
B2,8,46110,50M,50.1,1145.0,130.0,3.23,1
B2,8,46110,50M,50.5,4171.0,49.0,8.64,0
B2,8,5205,50M,44.8,-1,246.52,1.53,1
B2,8,46120,50M,50.2,681.0,274.0,1.54,2
B2,8,5208,50M,46.3,-1,297.27,1.31,1
B2,8,5206,50M,46.6,-1,295.55,1.32,1
B2,8,46110,50M,50.6,1198.0,304.0,1.4,4
B2,8,5205,50M,47.2,-1,403.97,0.9560546875,4
B2,8,5208,50M,44.4,-1,280.3,1.33,4
B2,8,5206,50M,47.5,-1,408.33,0.9521484375,0
B2,8,5206,50M,47.7,-1,275.15,1.46,2
B2,8,46120,50M,50.0,1358.0,408.0,1.03,4
B2,8,5206,50M,47.0,-1,475.06,0.810546875,3
B2,8,46124,100M,100.0,1676.0,530.7,1.59,1
B2,8,46122,100M,100.0,2120.0,646.0,1.3,4
B2,8,46124,100M,100.0,2217.0,643.0,1.31,0
B2,8,46124,100M,100.0,2406.0,632.0,1.33,2
B2,8,46120,100M,101.0,1567.0,765.0,1.11,4
B2,8,46124,100M,100.0,3253.0,623.0,1.35,3
B2,8,46120,100M,101.0,4554.0,334.0,2.53,0
B2,8,46122,100M,101.0,3476.0,622.0,1.36,3
B2,8,46122,100M,100.0,2044.0,671.97,1.25,2
B2,8,46120,100M,101.0,1506.0,721.96,1.17,1
B2,8,46124,100M,100.0,1989.0,736.0,1.14,4
B2,8,46120,100M,100.0,7004.0,322.0,2.61,3
B2,8,46122,100M,100.0,2355.0,639.0,1.32,0
B2,8,46122,100M,100.0,1496.0,709.0,1.19,1
B2,8,46120,100M,101.0,2373.0,645.0,1.31,2
B2,8,5205,100M,94.4,-1,613.28,1.29,1
B2,8,5202,100M,97.7,-1,729.9,1.12,4
B2,8,46112,100M,100.0,3276.0,701.0,1.2,1
B2,8,5206,100M,94.4,-1,323.95,2.44,3
B2,8,46110,100M,100.0,1805.0,406.0,2.07,2
B2,8,5204,100M,97.7,-1,649.65,1.26,0
B2,8,5207,100M,90.2,-1,674.24,1.12,2
B2,8,5207,100M,96.2,-1,623.99,1.29,3
B2,8,46114,100M,100.0,1867.0,712.0,1.18,4
B2,8,5204,100M,98.2,-1,709.31,1.16,1
B2,8,46110,100M,101.0,2734.0,311.0,2.72,3
B2,8,5203,100M,98.0,-1,713.23,1.15,4
B2,8,5206,100M,96.7,-1,646.99,1.25,2
B2,8,46112,100M,101.0,2250.0,656.0,1.29,0
B2,8,5205,100M,90.4,-1,532.21,1.42,0
B2,8,5205,100M,87.8,-1,480.17,1.53,2
B2,8,5206,100M,95.8,-1,336.15,2.39,0
B2,8,46112,100M,101.0,2605.0,547.0,1.54,2
B2,8,5204,100M,97.1,-1,685.23,1.19,3
B2,8,46110,100M,100.0,3849.0,456.0,1.85,1
B2,8,5207,100M,97.7,-1,709.72,1.15,1
B2,8,5207,100M,95.2,-1,640.42,1.25,0
B2,8,46110,100M,100.0,2661.0,341.0,2.47,0
B2,8,5204,100M,94.4,-1,526.05,1.51,2
B2,8,5201,100M,96.7,-1,767.14,1.06,4
B2,8,46112,100M,101.0,1940.0,474.0,1.79,3
B2,8,5206,100M,98.0,-1,722.67,1.14,1
B2,8,46116,100M,100.0,2043.0,542.0,1.55,4
B2,8,5205,100M,97.4,-1,658.28,1.24,3
B2,8,5202,100M,92.1,-1,548.24,1.41,2
B2,8,46116,100M,100.0,2161.0,649.0,1.3,0
B2,8,5201,100M,94.3,-1,342.95,2.31,0
B2,8,46110,100M,100.0,1998.0,766.0,1.1,4
B2,8,5203,100M,97.6,-1,653.28,1.25,3
B2,8,5207,100M,97.6,-1,646.85,1.27,4
B2,8,46114,100M,100.0,3093.0,652.0,1.29,3
B2,8,46114,100M,101.0,2085.0,666.0,1.27,2
B2,8,5203,100M,96.3,-1,667.39,1.21,2
B2,8,5206,100M,97.2,-1,765.41,1.07,4
B2,8,5201,100M,86.8,-1,457.23,1.59,1
B2,8,46116,100M,100.0,1718.0,708.0,1.19,1
B2,8,5202,100M,89.5,-1,475.41,1.58,3
B2,8,46116,100M,100.0,2688.0,684.0,1.23,3
B2,8,5202,100M,97.4,-1,702.34,1.16,1
B2,8,5205,100M,97.1,-1,725.14,1.12,4
B2,8,5201,100M,91.5,-1,313.58,2.45,3
B2,8,46112,100M,100.0,1979.0,729.0,1.15,4
B2,8,5203,100M,94.3,-1,589.34,1.34,0
B2,8,46114,100M,100.0,2490.0,588.0,1.43,0
B2,8,46114,100M,100.0,1794.0,614.0,1.37,1
B2,8,5203,100M,95.4,-1,615.18,1.3,1
B2,8,5204,100M,94.6,-1,543.15,1.46,4
B2,8,5201,100M,92.4,-1,407.97,1.9,2
B2,8,5202,100M,95.7,-1,656.31,1.22,0
B2,8,46116,100M,100.0,1498.0,525.0,1.6,2
B2,8,46118,100M,101.0,1710.0,531.0,1.59,0
B2,8,5208,100M,97.9,-1,737.23,1.11,4
B2,8,46118,100M,100.0,1646.0,612.0,1.37,1
B2,8,46118,100M,100.0,2994.0,657.0,1.28,3
B2,8,46118,100M,100.0,4857.0,479.0,1.75,2
B2,8,5208,100M,96.0,-1,625.24,1.29,3
B2,8,5208,100M,96.8,-1,632.96,1.28,2
B2,8,5208,100M,97.7,-1,643.94,1.27,0
B2,8,5208,100M,91.0,-1,531.96,1.43,1
B2,8,46118,100M,100.0,2027.0,724.0,1.16,4
B2,8,5208,200M,193.0,-1,1456.85,1.11,4
B2,8,46118,200M,200.0,4454.0,1317.0,1.27,1
B2,8,46118,200M,201.0,5960.0,1317.0,1.28,0
B2,8,46118,200M,200.0,7859.0,1139.0,1.48,2
B2,8,46118,200M,200.0,6135.0,1169.0,1.44,3
B2,8,5208,200M,195.0,-1,1324.8,1.23,2
B2,8,5208,200M,193.0,-1,1165.47,1.39,3
B2,8,5208,200M,196.0,-1,1130.57,1.45,1
B2,8,46118,200M,200.0,7144.0,1415.0,1.19,4
B2,8,5208,200M,191.0,-1,1212.94,1.32,0
B2,8,5206,200M,191.0,-1,1398.76,1.15,2
B2,8,46112,200M,200.0,5224.0,596.0,2.82,0
B2,8,5205,200M,191.0,-1,1319.72,1.22,0
B2,8,46114,200M,200.0,9044.0,1236.0,1.36,4
B2,8,5207,200M,195.0,-1,1373.93,1.19,3
B2,8,5203,200M,196.0,-1,1236.95,1.33,4
B2,8,5204,200M,193.0,-1,985.52,1.64,1
B2,8,46110,200M,200.0,4109.0,656.0,2.56,3
B2,8,46110,200M,201.0,8762.0,1473.0,1.14,2
B2,8,5204,200M,196.0,-1,1060.64,1.55,0
B2,8,5207,200M,192.0,-1,1028.37,1.57,2
B2,8,5202,200M,187.0,-1,679.31,2.31,4
B2,8,5205,200M,196.0,-1,1318.65,1.25,1
B2,8,46112,200M,200.0,4817.0,1366.0,1.23,1
B2,8,5206,200M,193.0,-1,1059.49,1.53,3
B2,8,46112,200M,200.0,4673.0,1401.0,1.2,3
B2,8,5206,200M,197.0,-1,1343.39,1.23,1
B2,8,5201,200M,191.0,-1,1466.74,1.09,4
B2,8,5205,200M,194.0,-1,1171.36,1.39,3
B2,8,46116,200M,200.0,7804.0,1210.0,1.39,4
B2,8,5207,200M,193.0,-1,1164.42,1.39,0
B2,8,46110,200M,201.0,14581.0,1371.0,1.23,0
B2,8,5204,200M,192.0,-1,1408.16,1.15,2
B2,8,5204,200M,190.0,-1,1247.75,1.28,3
B2,8,46110,200M,200.0,8224.0,491.0,3.42,1
B2,8,5207,200M,196.0,-1,1106.07,1.48,1
B2,8,5205,200M,194.0,-1,1141.67,1.42,2
B2,8,5206,200M,190.0,-1,1272.18,1.25,0
B2,8,46112,200M,201.0,15368.0,1207.0,1.4,2
B2,8,5201,200M,187.0,-1,492.12,3.18,1
B2,8,5206,200M,194.0,-1,1230.03,1.33,4
B2,8,46116,200M,200.0,5442.0,983.0,1.71,1
B2,8,5202,200M,193.0,-1,1401.97,1.15,3
B2,8,46114,200M,200.0,15913.0,1045.0,1.61,2
B2,8,5203,200M,194.0,-1,1045.43,1.55,2
B2,8,5203,200M,197.0,-1,1182.34,1.39,3
B2,8,46110,200M,201.0,8537.0,1466.71,1.15,4
B2,8,46114,200M,201.0,5433.0,1181.0,1.43,3
B2,8,5207,200M,196.0,-1,1445.32,1.14,4
B2,8,5202,200M,195.0,-1,1210.02,1.35,2
B2,8,46116,200M,200.0,8928.0,1058.0,1.59,0
B2,8,5201,200M,187.0,-1,1371.02,1.14,0
B2,8,5201,200M,189.0,-1,1475.0,1.08,2
B2,8,5202,200M,185.0,-1,597.36,2.59,0
B2,8,46116,200M,200.0,9661.0,1406.0,1.2,2
B2,8,46114,200M,200.0,6215.0,1350.0,1.24,1
B2,8,5204,200M,194.0,-1,1212.55,1.34,4
B2,8,5203,200M,189.0,-1,1351.48,1.18,1
B2,8,5203,200M,193.0,-1,1254.09,1.29,0
B2,8,46114,200M,200.0,16194.0,1252.0,1.34,0
B2,8,5205,200M,195.0,-1,1417.1,1.16,4
B2,8,46116,200M,201.0,17604.0,1245.0,1.35,3
B2,8,5202,200M,193.0,-1,1367.49,1.18,1
B2,8,46112,200M,200.0,7132.0,678.0,2.47,4
B2,8,5201,200M,186.0,-1,657.56,2.38,3
B2,8,46124,200M,201.0,12922.0,1211.0,1.39,0
B2,8,46122,200M,200.0,9100.0,1444.0,1.16,4
B2,8,46124,200M,200.0,4853.0,1129.0,1.49,1
B2,8,46120,200M,201.0,14637.0,1228.0,1.37,4
B2,8,46124,200M,201.0,7695.0,1163.0,1.45,3
B2,8,46124,200M,200.0,13885.0,1323.89,1.27,2
B2,8,46120,200M,200.0,4748.0,1342.69,1.25,1
B2,8,46122,200M,201.0,7028.0,1026.0,1.64,2
B2,8,46122,200M,200.0,5142.0,1372.0,1.22,3
B2,8,46120,200M,200.0,10826.0,1270.0,1.32,0
B2,8,46120,200M,200.0,9029.0,1396.0,1.2,2
B2,8,46122,200M,200.0,4145.0,1104.0,1.52,1
B2,8,46122,200M,200.0,15756.0,1159.0,1.45,0
B2,8,46124,200M,200.0,9285.0,1454.0,1.16,4
B2,8,46120,200M,201.0,4899.0,1056.0,1.6,3
B2,8,5201,500M,494.0,-1,1790.22,2.31,0
B2,8,5202,500M,488.0,-1,3190.13,1.28,2
B2,8,46116,500M,501.0,28676.0,3008.0,1.4,0
B2,8,46114,500M,501.0,52523.0,3362.0,1.25,3
B2,8,5207,500M,494.0,-1,2873.95,1.44,4
B2,8,5203,500M,490.0,-1,3362.56,1.22,3
B2,8,46110,500M,500.0,29131.0,2643.0,1.59,4
B2,8,5203,500M,485.0,-1,3390.02,1.2,2
B2,8,46114,500M,501.0,15432.0,3390.0,1.24,2
B2,8,46116,500M,501.0,36167.0,3007.0,1.4,1
B2,8,5202,500M,499.0,-1,2673.36,1.57,3
B2,8,5201,500M,494.0,-1,2385.29,1.74,1
B2,8,5206,500M,489.0,-1,3843.55,1.07,4
B2,8,46112,500M,500.0,30201.0,2640.0,1.59,4
B2,8,5201,500M,492.0,-1,3786.38,1.09,3
B2,8,5205,500M,490.0,-1,2762.98,1.49,4
B2,8,46116,500M,501.0,41387.0,2788.19,1.51,3
B2,8,5202,500M,494.0,-1,2623.88,1.58,1
B2,8,46114,500M,501.0,34212.0,2262.0,1.86,0
B2,8,5203,500M,493.0,-1,2264.65,1.83,0
B2,8,5204,500M,495.0,-1,2977.89,1.39,4
B2,8,5203,500M,487.0,-1,3658.01,1.12,1
B2,8,46114,500M,501.0,40295.0,3658.0,1.15,1
B2,8,5202,500M,494.0,-1,2153.3,1.92,0
B2,8,46116,500M,501.0,20684.0,3008.0,1.4,2
B2,8,5201,500M,494.0,-1,2101.54,1.97,2
B2,8,46112,500M,500.0,49651.0,2621.0,1.6,1
B2,8,5206,500M,496.0,-1,3076.0,1.35,3
B2,8,5202,500M,494.0,-1,2641.11,1.57,4
B2,8,5205,500M,491.0,-1,3161.58,1.3,1
B2,8,5207,500M,486.0,-1,3303.12,1.23,2
B2,8,46110,500M,501.0,32988.0,2100.0,2.0,2
B2,8,5204,500M,488.0,-1,3011.06,1.36,0
B2,8,5203,500M,491.0,-1,3249.96,1.27,4
B2,8,5204,500M,493.0,-1,3011.93,1.37,1
B2,8,46110,500M,501.0,35651.0,3785.84,1.11,3
B2,8,46114,500M,500.0,31890.0,3244.0,1.29,4
B2,8,5207,500M,496.0,-1,2700.23,1.54,3
B2,8,5205,500M,488.0,-1,3359.99,1.22,0
B2,8,5206,500M,499.0,-1,2504.22,1.67,2
B2,8,46112,500M,500.0,35357.0,2151.0,1.95,0
B2,8,5206,500M,488.0,-1,2744.47,1.49,0
B2,8,46112,500M,501.0,17816.0,3187.0,1.32,2
B2,8,5205,500M,494.0,-1,2199.48,1.88,2
B2,8,5207,500M,496.0,-1,2852.76,1.46,1
B2,8,5204,500M,496.0,-1,2789.76,1.49,3
B2,8,46110,500M,501.0,55485.0,2384.0,1.76,1
B2,8,46110,500M,500.0,30854.0,1787.0,2.35,0
B2,8,5204,500M,490.0,-1,3010.86,1.36,2
B2,8,5207,500M,486.0,-1,3457.0,1.18,0
B2,8,5205,500M,495.0,-1,3188.32,1.3,3
B2,8,46116,500M,501.0,37039.0,2974.86,1.41,4
B2,8,46112,500M,501.0,39161.0,2672.0,1.57,3
B2,8,5206,500M,485.0,-1,2598.87,1.57,1
B2,8,5201,500M,496.0,-1,2644.33,1.57,4
B2,8,5208,500M,496.0,-1,1847.13,2.25,3
B2,8,5208,500M,487.0,-1,2616.01,1.56,2
B2,8,5208,500M,493.0,-1,2921.0,1.42,0
B2,8,46118,500M,500.0,34232.0,2760.0,1.52,4
B2,8,5208,500M,496.0,-1,2313.84,1.8,1
B2,8,46118,500M,501.0,25426.0,3357.0,1.25,0
B2,8,46118,500M,501.0,38775.0,3158.0,1.33,1
B2,8,5208,500M,493.0,-1,2324.46,1.78,4
B2,8,46118,500M,500.0,49633.0,3184.94,1.32,3
B2,8,46118,500M,500.0,20402.0,2199.0,1.91,2
B2,8,46120,500M,501.0,38188.0,2744.0,1.53,0
B2,8,46122,500M,501.0,45743.0,2698.01,1.56,3
B2,8,46122,500M,500.0,19359.0,3302.0,1.27,2
B2,8,46120,500M,500.0,46648.0,2596.0,1.62,1
B2,8,46120,500M,501.0,57657.0,3076.0,1.37,3
B2,8,46124,500M,500.0,44096.0,2321.58,1.81,4
B2,8,46122,500M,500.0,30338.0,3457.0,1.21,0
B2,8,46122,500M,500.0,38869.0,2852.72,1.47,1
B2,8,46120,500M,501.0,27363.0,2501.0,1.68,2
B2,8,46124,500M,501.0,49734.0,2310.7,1.82,1
B2,8,46122,500M,500.0,31524.0,2873.0,1.46,4
B2,8,46124,500M,501.0,44190.0,2920.0,1.44,0
B2,8,46124,500M,500.0,20937.0,2616.0,1.6,2
B2,8,46124,500M,500.0,39778.0,1845.0,2.27,3
B2,8,46120,500M,500.0,33025.0,3843.43,1.09,4
D1,2,46112,10M,10.6,0.0,13.0,6.86,4
D1,2,46112,10M,10.0,0.0,11.98,7.01,1
D1,2,46112,10M,11.1,0.0,13.0,7.18,0
D1,2,46112,10M,10.6,0.0,11.99,7.39,2
D1,2,46112,10M,10.3,0.0,12.96,6.68,3
D1,2,5201,10M,8.31,-1,12.09,5.77,3
D1,2,5201,10M,8.03,-1,14.51,4.64,2
D1,2,5201,10M,8.51,-1,12.89,5.54,0
D1,2,5202,10M,6.75,-1,13.87,4.08,4
D1,2,5201,10M,8.17,-1,13.06,5.25,1
D1,2,5202,10M,6.8,-1,13.28,4.29,1
D1,2,5202,10M,7.23,-1,14.07,4.31,0
D1,2,5201,10M,8.25,-1,12.03,5.75,4
D1,2,5202,10M,7.34,-1,13.28,4.64,2
D1,2,5202,10M,6.74,-1,13.99,4.04,3
D1,2,46110,10M,11.1,0.0,10.91,8.52,4
D1,2,46110,10M,10.2,12.0,13.01,6.6,2
D1,2,46110,10M,11.1,3.0,10.89,8.55,3
D1,2,46110,10M,10.1,2.0,12.0,7.07,1
D1,2,46110,10M,10.1,19.0,12.0,7.06,0
D1,2,46110,50M,50.5,695.0,65.0,6.51,4
D1,2,46110,50M,50.6,244.0,81.0,5.24,1
D1,2,46110,50M,50.8,1108.0,62.0,6.87,0
D1,2,46110,50M,50.7,727.0,75.77,5.61,2
D1,2,46110,50M,50.9,2069.0,58.37,7.32,3
D1,2,5201,50M,41.4,-1,64.32,5.4,0
D1,2,5202,50M,44.0,-1,61.2,6.03,4
D1,2,5201,50M,46.4,-1,81.63,4.77,1
D1,2,5201,50M,41.3,-1,59.72,5.8,3
D1,2,5201,50M,45.2,-1,77.55,4.89,2
D1,2,5202,50M,38.5,-1,55.6,5.81,2
D1,2,5202,50M,42.6,-1,92.46,3.87,3
D1,2,5202,50M,44.9,-1,78.23,4.81,1
D1,2,5202,50M,41.7,-1,75.13,4.66,0
D1,2,5201,50M,44.4,-1,65.03,5.73,4
