snapshot,link_A_usage_rate,link_B_usage_rate,link_C_usage_rate,link_D_usage_rate,link_E_usage_rate,link_F_usage_rate,link_A_usage_rate_bw,link_B_usage_rate_bw,link_C_usage_rate_bw,link_D_usage_rate_bw,link_E_usage_rate_bw,link_F_usage_rate_bw
537,1815.4820539,0.0,1815.4823173,6e-06,0.0,0.4929856,1731.3786067008973,0.0,1731.378857898712,5.7220458984375e-06,0.0,0.470147705078125
538,1815.4820539,0.0,1815.4823173,6e-06,0.0,0.4929856,1731.3786067008973,0.0,1731.378857898712,5.7220458984375e-06,0.0,0.470147705078125
539,1815.4820539,0.0,1815.4823173,6e-06,0.0,0.4929856,1731.3786067008973,0.0,1731.378857898712,5.7220458984375e-06,0.0,0.470147705078125
540,1815.4820539,0.0,1815.4823173,6e-06,0.0,0.4929856,1731.3786067008973,0.0,1731.378857898712,5.7220458984375e-06,0.0,0.470147705078125
541,1815.4820539,0.0,1815.4823173,6e-06,0.0,0.4929856,1731.3786067008973,0.0,1731.378857898712,5.7220458984375e-06,0.0,0.470147705078125
542,1815.4820539,0.0,1815.4823173,6e-06,0.0,0.4929856,1731.3786067008973,0.0,1731.378857898712,5.7220458984375e-06,0.0,0.470147705078125
543,1815.4820539,0.0,1815.4823173,6e-06,0.0,0.4929856,1731.3786067008973,0.0,1731.378857898712,5.7220458984375e-06,0.0,0.470147705078125
544,1815.4820539,0.0,1815.4823173,6e-06,0.0,0.4929856,1731.3786067008973,0.0,1731.378857898712,5.7220458984375e-06,0.0,0.470147705078125
545,1815.4820539,0.0,1815.4823173,6e-06,0.0,0.4929856,1731.3786067008973,0.0,1731.378857898712,5.7220458984375e-06,0.0,0.470147705078125
546,1815.4820539,0.0,1815.4823173,6e-06,0.0,0.4929856,1731.3786067008973,0.0,1731.378857898712,5.7220458984375e-06,0.0,0.470147705078125
547,2265.2018874,0.0,2265.2010387,6e-06,0.0,0.6003736,2160.2648614883424,0.0,2160.2640521049498,5.7220458984375e-06,0.0,0.5725608825683594
548,2265.2018874,0.0,2265.2010387,6e-06,0.0,0.6003736,2160.2648614883424,0.0,2160.2640521049498,5.7220458984375e-06,0.0,0.5725608825683594
549,2265.2018874,0.0,2265.2010387,6e-06,0.0,0.6003736,2160.2648614883424,0.0,2160.2640521049498,5.7220458984375e-06,0.0,0.5725608825683594
550,2265.2018874,0.0,2265.2010387,6e-06,0.0,0.6003736,2160.2648614883424,0.0,2160.2640521049498,5.7220458984375e-06,0.0,0.5725608825683594
551,2265.2018874,0.0,2265.2010387,6e-06,0.0,0.6003736,2160.2648614883424,0.0,2160.2640521049498,5.7220458984375e-06,0.0,0.5725608825683594
552,2265.2018874,0.0,2265.2010387,6e-06,0.0,0.6003736,2160.2648614883424,0.0,2160.2640521049498,5.7220458984375e-06,0.0,0.5725608825683594
553,2265.2018874,0.0,2265.2010387,6e-06,0.0,0.6003736,2160.2648614883424,0.0,2160.2640521049498,5.7220458984375e-06,0.0,0.5725608825683594
554,2265.2018874,0.0,2265.2010387,6e-06,0.0,0.6003736,2160.2648614883424,0.0,2160.2640521049498,5.7220458984375e-06,0.0,0.5725608825683594
555,2265.2018874,0.0,2265.2010387,6e-06,0.0,0.6003736,2160.2648614883424,0.0,2160.2640521049498,5.7220458984375e-06,0.0,0.5725608825683594
556,2265.2018874,0.0,2265.2010387,6e-06,0.0,0.6003736,2160.2648614883424,0.0,2160.2640521049498,5.7220458984375e-06,0.0,0.5725608825683594
557,2301.4241718,0.0,2301.4239481,3.4e-06,0.0,0.6176742,2194.8091238021852,0.0,2194.8089104652404,3.24249267578125e-06,0.0,0.5890600204467773
558,2301.4241718,0.0,2301.4239481,3.4e-06,0.0,0.6176742,2194.8091238021852,0.0,2194.8089104652404,3.24249267578125e-06,0.0,0.5890600204467773
559,2301.4241718,0.0,2301.4239481,3.4e-06,0.0,0.6176742,2194.8091238021852,0.0,2194.8089104652404,3.24249267578125e-06,0.0,0.5890600204467773
560,2301.4241718,0.0,2301.4239481,3.4e-06,0.0,0.6176742,2194.8091238021852,0.0,2194.8089104652404,3.24249267578125e-06,0.0,0.5890600204467773
561,2301.4241718,0.0,2301.4239481,3.4e-06,0.0,0.6176742,2194.8091238021852,0.0,2194.8089104652404,3.24249267578125e-06,0.0,0.5890600204467773
562,2301.4241718,0.0,2301.4239481,3.4e-06,0.0,0.6176742,2194.8091238021852,0.0,2194.8089104652404,3.24249267578125e-06,0.0,0.5890600204467773
563,2301.4241718,0.0,2301.4239481,3.4e-06,0.0,0.6176742,2194.8091238021852,0.0,2194.8089104652404,3.24249267578125e-06,0.0,0.5890600204467773
564,2301.4241718,0.0,2301.4239481,3.4e-06,0.0,0.6176742,2194.8091238021852,0.0,2194.8089104652404,3.24249267578125e-06,0.0,0.5890600204467773
565,2301.4241718,0.0,2301.4239481,3.4e-06,0.0,0.6176742,2194.8091238021852,0.0,2194.8089104652404,3.24249267578125e-06,0.0,0.5890600204467773
566,2301.4241718,0.0,2301.4239481,3.4e-06,0.0,0.6176742,2194.8091238021852,0.0,2194.8089104652404,3.24249267578125e-06,0.0,0.5890600204467773
567,2190.9511507,0.0,2190.951293,6e-06,0.0,0.5753926,2089.453840923309,0.0,2089.4539766311646,5.7220458984375e-06,0.0,0.5487371444702148
568,2190.9511507,0.0,2190.951293,6e-06,0.0,0.5753926,2089.453840923309,0.0,2089.4539766311646,5.7220458984375e-06,0.0,0.5487371444702148
569,2190.9511507,0.0,2190.951293,6e-06,0.0,0.5753926,2089.453840923309,0.0,2089.4539766311646,5.7220458984375e-06,0.0,0.5487371444702148
570,2190.9511507,0.0,2190.951293,6e-06,0.0,0.5753926,2089.453840923309,0.0,2089.4539766311646,5.7220458984375e-06,0.0,0.5487371444702148
571,2190.9511507,0.0,2190.951293,6e-06,0.0,0.5753926,2089.453840923309,0.0,2089.4539766311646,5.7220458984375e-06,0.0,0.5487371444702148
572,2190.9511507,0.0,2190.951293,6e-06,0.0,0.5753926,2089.453840923309,0.0,2089.4539766311646,5.7220458984375e-06,0.0,0.5487371444702148
573,2190.9511507,0.0,2190.951293,6e-06,0.0,0.5753926,2089.453840923309,0.0,2089.4539766311646,5.7220458984375e-06,0.0,0.5487371444702148
574,2190.9511507,0.0,2190.951293,6e-06,0.0,0.5753926,2089.453840923309,0.0,2089.4539766311646,5.7220458984375e-06,0.0,0.5487371444702148
575,2190.9511507,0.0,2190.951293,6e-06,0.0,0.5753926,2089.453840923309,0.0,2089.4539766311646,5.7220458984375e-06,0.0,0.5487371444702148
576,2190.9511507,0.0,2190.951293,6e-06,0.0,0.5753926,2089.453840923309,0.0,2089.4539766311646,5.7220458984375e-06,0.0,0.5487371444702148
577,1984.8962592,0.0,1984.895573,6e-06,0.0,0.7098999,1892.9445831298829,0.0,1892.943928718567,5.7220458984375e-06,0.0,0.6770133018493653
578,1984.8962592,0.0,1984.895573,6e-06,0.0,0.7098999,1892.9445831298829,0.0,1892.943928718567,5.7220458984375e-06,0.0,0.6770133018493653
579,1984.8962592,0.0,1984.895573,6e-06,0.0,0.7098999,1892.9445831298829,0.0,1892.943928718567,5.7220458984375e-06,0.0,0.6770133018493653
580,1984.8962592,0.0,1984.895573,6e-06,0.0,0.7098999,1892.9445831298829,0.0,1892.943928718567,5.7220458984375e-06,0.0,0.6770133018493653
581,1984.8962592,0.0,1984.895573,6e-06,0.0,0.7098999,1892.9445831298829,0.0,1892.943928718567,5.7220458984375e-06,0.0,0.6770133018493653
582,1984.8962592,0.0,1984.895573,6e-06,0.0,0.7098999,1892.9445831298829,0.0,1892.943928718567,5.7220458984375e-06,0.0,0.6770133018493653
583,1984.8962592,0.0,1984.895573,6e-06,0.0,0.7098999,1892.9445831298829,0.0,1892.943928718567,5.7220458984375e-06,0.0,0.6770133018493653
584,1984.8962592,0.0,1984.895573,6e-06,0.0,0.7098999,1892.9445831298829,0.0,1892.943928718567,5.7220458984375e-06,0.0,0.6770133018493653
585,1984.8962592,0.0,1984.895573,6e-06,0.0,0.7098999,1892.9445831298829,0.0,1892.943928718567,5.7220458984375e-06,0.0,0.6770133018493653
586,2275.0980271,0.0,2275.097551,3.4e-06,0.0,0.6722678,2169.7025557518004,0.0,2169.7021017074585,3.24249267578125e-06,0.0,0.6411245346069336
587,2275.0980271,0.0,2275.097551,3.4e-06,0.0,0.6722678,2169.7025557518004,0.0,2169.7021017074585,3.24249267578125e-06,0.0,0.6411245346069336
588,2275.0980271,0.0,2275.097551,3.4e-06,0.0,0.6722678,2169.7025557518004,0.0,2169.7021017074585,3.24249267578125e-06,0.0,0.6411245346069336
589,2275.0980271,0.0,2275.097551,3.4e-06,0.0,0.6722678,2169.7025557518004,0.0,2169.7021017074585,3.24249267578125e-06,0.0,0.6411245346069336
590,2275.0980271,0.0,2275.097551,3.4e-06,0.0,0.6722678,2169.7025557518004,0.0,2169.7021017074585,3.24249267578125e-06,0.0,0.6411245346069336
591,2275.0980271,0.0,2275.097551,3.4e-06,0.0,0.6722678,2169.7025557518004,0.0,2169.7021017074585,3.24249267578125e-06,0.0,0.6411245346069336
592,2275.0980271,0.0,2275.097551,3.4e-06,0.0,0.6722678,2169.7025557518004,0.0,2169.7021017074585,3.24249267578125e-06,0.0,0.6411245346069336
593,2275.0980271,0.0,2275.097551,3.4e-06,0.0,0.6722678,2169.7025557518004,0.0,2169.7021017074585,3.24249267578125e-06,0.0,0.6411245346069336
594,2275.0980271,0.0,2275.097551,3.4e-06,0.0,0.6722678,2169.7025557518004,0.0,2169.7021017074585,3.24249267578125e-06,0.0,0.6411245346069336
595,2275.0980271,0.0,2275.097551,3.4e-06,0.0,0.6722678,2169.7025557518004,0.0,2169.7021017074585,3.24249267578125e-06,0.0,0.6411245346069336
596,2416.1816944,0.0,2416.1814152,5.9e-06,0.0,0.6402056,2304.250425720215,0.0,2304.2501594543455,5.626678466796875e-06,0.0,0.6105476379394531
597,2416.1816944,0.0,2416.1814152,5.9e-06,0.0,0.6402056,2304.250425720215,0.0,2304.2501594543455,5.626678466796875e-06,0.0,0.6105476379394531
598,2416.1816944,0.0,2416.1814152,5.9e-06,0.0,0.6402056,2304.250425720215,0.0,2304.2501594543455,5.626678466796875e-06,0.0,0.6105476379394531
599,2416.1816944,0.0,2416.1814152,5.9e-06,0.0,0.6402056,2304.250425720215,0.0,2304.2501594543455,5.626678466796875e-06,0.0,0.6105476379394531
600,2416.1816944,0.0,2416.1814152,5.9e-06,0.0,0.6402056,2304.250425720215,0.0,2304.2501594543455,5.626678466796875e-06,0.0,0.6105476379394531
601,2416.1816944,0.0,2416.1814152,5.9e-06,0.0,0.6402056,2304.250425720215,0.0,2304.2501594543455,5.626678466796875e-06,0.0,0.6105476379394531
602,2416.1816944,0.0,2416.1814152,5.9e-06,0.0,0.6402056,2304.250425720215,0.0,2304.2501594543455,5.626678466796875e-06,0.0,0.6105476379394531
603,2416.1816944,0.0,2416.1814152,5.9e-06,0.0,0.6402056,2304.250425720215,0.0,2304.2501594543455,5.626678466796875e-06,0.0,0.6105476379394531
604,2416.1816944,0.0,2416.1814152,5.9e-06,0.0,0.6402056,2304.250425720215,0.0,2304.2501594543455,5.626678466796875e-06,0.0,0.6105476379394531
605,2416.1816944,0.0,2416.1814152,5.9e-06,0.0,0.6402056,2304.250425720215,0.0,2304.2501594543455,5.626678466796875e-06,0.0,0.6105476379394531
606,1711.5824887,0.0,1711.5805148,0.0,0.0,0.7052293,1632.2922598838807,0.0,1632.2903774261474,0.0,0.0,0.6725590705871582
607,1711.5824887,0.0,1711.5805148,0.0,0.0,0.7052293,1632.2922598838807,0.0,1632.2903774261474,0.0,0.0,0.6725590705871582
608,1711.5824887,0.0,1711.5805148,0.0,0.0,0.7052293,1632.2922598838807,0.0,1632.2903774261474,0.0,0.0,0.6725590705871582
609,1711.5824887,0.0,1711.5805148,0.0,0.0,0.7052293,1632.2922598838807,0.0,1632.2903774261474,0.0,0.0,0.6725590705871582
610,1711.5824887,0.0,1711.5805148,0.0,0.0,0.7052293,1632.2922598838807,0.0,1632.2903774261474,0.0,0.0,0.6725590705871582
611,1711.5824887,0.0,1711.5805148,0.0,0.0,0.7052293,1632.2922598838807,0.0,1632.2903774261474,0.0,0.0,0.6725590705871582
612,1711.5824887,0.0,1711.5805148,0.0,0.0,0.7052293,1632.2922598838807,0.0,1632.2903774261474,0.0,0.0,0.6725590705871582
613,1711.5824887,0.0,1711.5805148,0.0,0.0,0.7052293,1632.2922598838807,0.0,1632.2903774261474,0.0,0.0,0.6725590705871582
614,1711.5824887,0.0,1711.5805148,0.0,0.0,0.7052293,1632.2922598838807,0.0,1632.2903774261474,0.0,0.0,0.6725590705871582
615,1711.5824887,0.0,1711.5805148,0.0,0.0,0.7052293,1632.2922598838807,0.0,1632.2903774261474,0.0,0.0,0.6725590705871582
616,1867.9341018,0.0,1867.9314088,9.4e-06,0.0,0.5555952,1781.4007776260376,0.0,1781.3982093811035,8.96453857421875e-06,0.0,0.5298568725585937
617,1867.9341018,0.0,1867.9314088,9.4e-06,0.0,0.5555952,1781.4007776260376,0.0,1781.3982093811035,8.96453857421875e-06,0.0,0.5298568725585937
618,1867.9341018,0.0,1867.9314088,9.4e-06,0.0,0.5555952,1781.4007776260376,0.0,1781.3982093811035,8.96453857421875e-06,0.0,0.5298568725585937
619,1867.9341018,0.0,1867.9314088,9.4e-06,0.0,0.5555952,1781.4007776260376,0.0,1781.3982093811035,8.96453857421875e-06,0.0,0.5298568725585937
620,1867.9341018,0.0,1867.9314088,9.4e-06,0.0,0.5555952,1781.4007776260376,0.0,1781.3982093811035,8.96453857421875e-06,0.0,0.5298568725585937
621,1867.9341018,0.0,1867.9314088,9.4e-06,0.0,0.5555952,1781.4007776260376,0.0,1781.3982093811035,8.96453857421875e-06,0.0,0.5298568725585937
622,1867.9341018,0.0,1867.9314088,9.4e-06,0.0,0.5555952,1781.4007776260376,0.0,1781.3982093811035,8.96453857421875e-06,0.0,0.5298568725585937
623,1867.9341018,0.0,1867.9314088,9.4e-06,0.0,0.5555952,1781.4007776260376,0.0,1781.3982093811035,8.96453857421875e-06,0.0,0.5298568725585937
624,1867.9341018,0.0,1867.9314088,9.4e-06,0.0,0.5555952,1781.4007776260376,0.0,1781.3982093811035,8.96453857421875e-06,0.0,0.5298568725585937
625,1867.9341018,0.0,1867.9314088,9.4e-06,0.0,0.5555952,1781.4007776260376,0.0,1781.3982093811035,8.96453857421875e-06,0.0,0.5298568725585937
626,1339.3076327,0.0,1339.3098818,6e-06,0.0,0.5606076,1277.2632910728455,0.0,1277.2654359817504,5.7220458984375e-06,0.0,0.5346370697021484
627,1339.3076327,0.0,1339.3098818,6e-06,0.0,0.5606076,1277.2632910728455,0.0,1277.2654359817504,5.7220458984375e-06,0.0,0.5346370697021484
628,1339.3076327,0.0,1339.3098818,6e-06,0.0,0.5606076,1277.2632910728455,0.0,1277.2654359817504,5.7220458984375e-06,0.0,0.5346370697021484
629,1339.3076327,0.0,1339.3098818,6e-06,0.0,0.5606076,1277.2632910728455,0.0,1277.2654359817504,5.7220458984375e-06,0.0,0.5346370697021484
630,1339.3076327,0.0,1339.3098818,6e-06,0.0,0.5606076,1277.2632910728455,0.0,1277.2654359817504,5.7220458984375e-06,0.0,0.5346370697021484
631,1339.3076327,0.0,1339.3098818,6e-06,0.0,0.5606076,1277.2632910728455,0.0,1277.2654359817504,5.7220458984375e-06,0.0,0.5346370697021484
632,1339.3076327,0.0,1339.3098818,6e-06,0.0,0.5606076,1277.2632910728455,0.0,1277.2654359817504,5.7220458984375e-06,0.0,0.5346370697021484
633,1339.3076327,0.0,1339.3098818,6e-06,0.0,0.5606076,1277.2632910728455,0.0,1277.2654359817504,5.7220458984375e-06,0.0,0.5346370697021484
634,1339.3076327,0.0,1339.3098818,6e-06,0.0,0.5606076,1277.2632910728455,0.0,1277.2654359817504,5.7220458984375e-06,0.0,0.5346370697021484
635,1339.3076327,0.0,1339.3098818,6e-06,0.0,0.5606076,1277.2632910728455,0.0,1277.2654359817504,5.7220458984375e-06,0.0,0.5346370697021484
636,1896.1648377,0.0,1896.1571875,0.0,0.0,0.6529389,1808.3237053871155,0.0,1808.31640958786,0.0,0.0,0.6226910591125489
637,1896.1648377,0.0,1896.1571875,0.0,0.0,0.6529389,1808.3237053871155,0.0,1808.31640958786,0.0,0.0,0.6226910591125489
638,1896.1648377,0.0,1896.1571875,0.0,0.0,0.6529389,1808.3237053871155,0.0,1808.31640958786,0.0,0.0,0.6226910591125489
639,1896.1648377,0.0,1896.1571875,0.0,0.0,0.6529389,1808.3237053871155,0.0,1808.31640958786,0.0,0.0,0.6226910591125489
640,1896.1648377,0.0,1896.1571875,0.0,0.0,0.6529389,1808.3237053871155,0.0,1808.31640958786,0.0,0.0,0.6226910591125489
641,1896.1648377,0.0,1896.1571875,0.0,0.0,0.6529389,1808.3237053871155,0.0,1808.31640958786,0.0,0.0,0.6226910591125489
642,1896.1648377,0.0,1896.1571875,0.0,0.0,0.6529389,1808.3237053871155,0.0,1808.31640958786,0.0,0.0,0.6226910591125489
643,1896.1648377,0.0,1896.1571875,0.0,0.0,0.6529389,1808.3237053871155,0.0,1808.31640958786,0.0,0.0,0.6226910591125489
644,1896.1648377,0.0,1896.1571875,0.0,0.0,0.6529389,1808.3237053871155,0.0,1808.31640958786,0.0,0.0,0.6226910591125489
645,1405.2536432,0.0,1405.2579214,9.4e-06,0.0,0.5082467,1340.1543075561524,0.0,1340.1583875656129,8.96453857421875e-06,0.0,0.48470182418823243
646,1405.2536432,0.0,1405.2579214,9.4e-06,0.0,0.5082467,1340.1543075561524,0.0,1340.1583875656129,8.96453857421875e-06,0.0,0.48470182418823243
647,1405.2536432,0.0,1405.2579214,9.4e-06,0.0,0.5082467,1340.1543075561524,0.0,1340.1583875656129,8.96453857421875e-06,0.0,0.48470182418823243
648,1405.2536432,0.0,1405.2579214,9.4e-06,0.0,0.5082467,1340.1543075561524,0.0,1340.1583875656129,8.96453857421875e-06,0.0,0.48470182418823243
649,1405.2536432,0.0,1405.2579214,9.4e-06,0.0,0.5082467,1340.1543075561524,0.0,1340.1583875656129,8.96453857421875e-06,0.0,0.48470182418823243
650,1405.2536432,0.0,1405.2579214,9.4e-06,0.0,0.5082467,1340.1543075561524,0.0,1340.1583875656129,8.96453857421875e-06,0.0,0.48470182418823243
651,1405.2536432,0.0,1405.2579214,9.4e-06,0.0,0.5082467,1340.1543075561524,0.0,1340.1583875656129,8.96453857421875e-06,0.0,0.48470182418823243
652,1405.2536432,0.0,1405.2579214,9.4e-06,0.0,0.5082467,1340.1543075561524,0.0,1340.1583875656129,8.96453857421875e-06,0.0,0.48470182418823243
653,1405.2536432,0.0,1405.2579214,9.4e-06,0.0,0.5082467,1340.1543075561524,0.0,1340.1583875656129,8.96453857421875e-06,0.0,0.48470182418823243
654,1405.2536432,0.0,1405.2579214,9.4e-06,0.0,0.5082467,1340.1543075561524,0.0,1340.1583875656129,8.96453857421875e-06,0.0,0.48470182418823243
655,2171.060221,0.0,2171.0600361,6e-06,0.0,0.5721428,2070.484372138977,0.0,2070.484195804596,5.7220458984375e-06,0.0,0.5456378936767579
656,2171.060221,0.0,2171.0600361,6e-06,0.0,0.5721428,2070.484372138977,0.0,2070.484195804596,5.7220458984375e-06,0.0,0.5456378936767579
657,2171.060221,0.0,2171.0600361,6e-06,0.0,0.5721428,2070.484372138977,0.0,2070.484195804596,5.7220458984375e-06,0.0,0.5456378936767579
658,2171.060221,0.0,2171.0600361,6e-06,0.0,0.5721428,2070.484372138977,0.0,2070.484195804596,5.7220458984375e-06,0.0,0.5456378936767579
659,2171.060221,0.0,2171.0600361,6e-06,0.0,0.5721428,2070.484372138977,0.0,2070.484195804596,5.7220458984375e-06,0.0,0.5456378936767579
660,2171.060221,0.0,2171.0600361,6e-06,0.0,0.5721428,2070.484372138977,0.0,2070.484195804596,5.7220458984375e-06,0.0,0.5456378936767579
661,2171.060221,0.0,2171.0600361,6e-06,0.0,0.5721428,2070.484372138977,0.0,2070.484195804596,5.7220458984375e-06,0.0,0.5456378936767579
662,2171.060221,0.0,2171.0600361,6e-06,0.0,0.5721428,2070.484372138977,0.0,2070.484195804596,5.7220458984375e-06,0.0,0.5456378936767579
663,2171.060221,0.0,2171.0600361,6e-06,0.0,0.5721428,2070.484372138977,0.0,2070.484195804596,5.7220458984375e-06,0.0,0.5456378936767579
664,2171.060221,0.0,2171.0600361,6e-06,0.0,0.5721428,2070.484372138977,0.0,2070.484195804596,5.7220458984375e-06,0.0,0.5456378936767579
665,2075.1884335,0.0,2075.1341492,0.0,0.0,0.6109177,1979.0539107322693,0.0,1979.0021411895752,0.0,0.0,0.5826165199279785
666,2075.1884335,0.0,2075.1341492,0.0,0.0,0.6109177,1979.0539107322693,0.0,1979.0021411895752,0.0,0.0,0.5826165199279785
667,2075.1884335,0.0,2075.1341492,0.0,0.0,0.6109177,1979.0539107322693,0.0,1979.0021411895752,0.0,0.0,0.5826165199279785
668,2075.1884335,0.0,2075.1341492,0.0,0.0,0.6109177,1979.0539107322693,0.0,1979.0021411895752,0.0,0.0,0.5826165199279785
669,2075.1884335,0.0,2075.1341492,0.0,0.0,0.6109177,1979.0539107322693,0.0,1979.0021411895752,0.0,0.0,0.5826165199279785
670,2075.1884335,0.0,2075.1341492,0.0,0.0,0.6109177,1979.0539107322693,0.0,1979.0021411895752,0.0,0.0,0.5826165199279785
671,2075.1884335,0.0,2075.1341492,0.0,0.0,0.6109177,1979.0539107322693,0.0,1979.0021411895752,0.0,0.0,0.5826165199279785
672,2075.1884335,0.0,2075.1341492,0.0,0.0,0.6109177,1979.0539107322693,0.0,1979.0021411895752,0.0,0.0,0.5826165199279785
673,2075.1884335,0.0,2075.1341492,0.0,0.0,0.6109177,1979.0539107322693,0.0,1979.0021411895752,0.0,0.0,0.5826165199279785
674,2075.1884335,0.0,2075.1341492,0.0,0.0,0.6109177,1979.0539107322693,0.0,1979.0021411895752,0.0,0.0,0.5826165199279785
675,2221.1887499,0.0,2221.2459528,6e-06,0.0,0.5886537,2118.2906626701356,0.0,2118.3452156066896,5.7220458984375e-06,0.0,0.5613839149475097
676,2221.1887499,0.0,2221.2459528,6e-06,0.0,0.5886537,2118.2906626701356,0.0,2118.3452156066896,5.7220458984375e-06,0.0,0.5613839149475097
677,2221.1887499,0.0,2221.2459528,6e-06,0.0,0.5886537,2118.2906626701356,0.0,2118.3452156066896,5.7220458984375e-06,0.0,0.5613839149475097
678,2221.1887499,0.0,2221.2459528,6e-06,0.0,0.5886537,2118.2906626701356,0.0,2118.3452156066896,5.7220458984375e-06,0.0,0.5613839149475097
679,2221.1887499,0.0,2221.2459528,6e-06,0.0,0.5886537,2118.2906626701356,0.0,2118.3452156066896,5.7220458984375e-06,0.0,0.5613839149475097
680,2221.1887499,0.0,2221.2459528,6e-06,0.0,0.5886537,2118.2906626701356,0.0,2118.3452156066896,5.7220458984375e-06,0.0,0.5613839149475097
681,2221.1887499,0.0,2221.2459528,6e-06,0.0,0.5886537,2118.2906626701356,0.0,2118.3452156066896,5.7220458984375e-06,0.0,0.5613839149475097
682,2221.1887499,0.0,2221.2459528,6e-06,0.0,0.5886537,2118.2906626701356,0.0,2118.3452156066896,5.7220458984375e-06,0.0,0.5613839149475097
683,2221.1887499,0.0,2221.2459528,6e-06,0.0,0.5886537,2118.2906626701356,0.0,2118.3452156066896,5.7220458984375e-06,0.0,0.5613839149475097
684,2221.1887499,0.0,2221.2459528,6e-06,0.0,0.5886537,2118.2906626701356,0.0,2118.3452156066896,5.7220458984375e-06,0.0,0.5613839149475097
685,1727.6839131,0.0,1727.6838036,1.26e-05,0.0,0.4646858,1647.6477747917174,0.0,1647.6476703643798,1.201629638671875e-05,0.0,0.4431589126586914
686,1727.6839131,0.0,1727.6838036,1.26e-05,0.0,0.4646858,1647.6477747917174,0.0,1647.6476703643798,1.201629638671875e-05,0.0,0.4431589126586914
687,1727.6839131,0.0,1727.6838036,1.26e-05,0.0,0.4646858,1647.6477747917174,0.0,1647.6476703643798,1.201629638671875e-05,0.0,0.4431589126586914
688,1727.6839131,0.0,1727.6838036,1.26e-05,0.0,0.4646858,1647.6477747917174,0.0,1647.6476703643798,1.201629638671875e-05,0.0,0.4431589126586914
689,1727.6839131,0.0,1727.6838036,1.26e-05,0.0,0.4646858,1647.6477747917174,0.0,1647.6476703643798,1.201629638671875e-05,0.0,0.4431589126586914
690,1727.6839131,0.0,1727.6838036,1.26e-05,0.0,0.4646858,1647.6477747917174,0.0,1647.6476703643798,1.201629638671875e-05,0.0,0.4431589126586914
691,1727.6839131,0.0,1727.6838036,1.26e-05,0.0,0.4646858,1647.6477747917174,0.0,1647.6476703643798,1.201629638671875e-05,0.0,0.4431589126586914
692,1727.6839131,0.0,1727.6838036,1.26e-05,0.0,0.4646858,1647.6477747917174,0.0,1647.6476703643798,1.201629638671875e-05,0.0,0.4431589126586914
693,1727.6839131,0.0,1727.6838036,1.26e-05,0.0,0.4646858,1647.6477747917174,0.0,1647.6476703643798,1.201629638671875e-05,0.0,0.4431589126586914
694,1727.6839131,0.0,1727.6838036,1.26e-05,0.0,0.4646858,1647.6477747917174,0.0,1647.6476703643798,1.201629638671875e-05,0.0,0.4431589126586914
695,1422.4129582,0.0,1422.4109011,0.0,0.0,0.4733405,1356.518705558777,0.0,1356.5167437553405,0.0,0.0,0.4514126777648926
696,1422.4129582,0.0,1422.4109011,0.0,0.0,0.4733405,1356.518705558777,0.0,1356.5167437553405,0.0,0.0,0.4514126777648926
697,1422.4129582,0.0,1422.4109011,0.0,0.0,0.4733405,1356.518705558777,0.0,1356.5167437553405,0.0,0.0,0.4514126777648926
698,1422.4129582,0.0,1422.4109011,0.0,0.0,0.4733405,1356.518705558777,0.0,1356.5167437553405,0.0,0.0,0.4514126777648926
699,1422.4129582,0.0,1422.4109011,0.0,0.0,0.4733405,1356.518705558777,0.0,1356.5167437553405,0.0,0.0,0.4514126777648926
700,1422.4129582,0.0,1422.4109011,0.0,0.0,0.4733405,1356.518705558777,0.0,1356.5167437553405,0.0,0.0,0.4514126777648926
701,1422.4129582,0.0,1422.4109011,0.0,0.0,0.4733405,1356.518705558777,0.0,1356.5167437553405,0.0,0.0,0.4514126777648926
702,1422.4129582,0.0,1422.4109011,0.0,0.0,0.4733405,1356.518705558777,0.0,1356.5167437553405,0.0,0.0,0.4514126777648926
703,1422.4129582,0.0,1422.4109011,0.0,0.0,0.4733405,1356.518705558777,0.0,1356.5167437553405,0.0,0.0,0.4514126777648926
704,1422.4129582,0.0,1422.4109011,0.0,0.0,0.4733405,1356.518705558777,0.0,1356.5167437553405,0.0,0.0,0.4514126777648926
705,2036.6614957,0.0,2036.6621453,6e-06,0.0,0.5294139,1942.3117596626282,0.0,1942.312379169464,5.7220458984375e-06,0.0,0.5048884391784668
706,2036.6614957,0.0,2036.6621453,6e-06,0.0,0.5294139,1942.3117596626282,0.0,1942.312379169464,5.7220458984375e-06,0.0,0.5048884391784668
707,2036.6614957,0.0,2036.6621453,6e-06,0.0,0.5294139,1942.3117596626282,0.0,1942.312379169464,5.7220458984375e-06,0.0,0.5048884391784668
708,2036.6614957,0.0,2036.6621453,6e-06,0.0,0.5294139,1942.3117596626282,0.0,1942.312379169464,5.7220458984375e-06,0.0,0.5048884391784668
709,2036.6614957,0.0,2036.6621453,6e-06,0.0,0.5294139,1942.3117596626282,0.0,1942.312379169464,5.7220458984375e-06,0.0,0.5048884391784668
710,2036.6614957,0.0,2036.6621453,6e-06,0.0,0.5294139,1942.3117596626282,0.0,1942.312379169464,5.7220458984375e-06,0.0,0.5048884391784668
711,2036.6614957,0.0,2036.6621453,6e-06,0.0,0.5294139,1942.3117596626282,0.0,1942.312379169464,5.7220458984375e-06,0.0,0.5048884391784668
